result_ID,student_ID,unit_ID,marks,grade
RES1916,SCT211-0320/2021,UNIT002,76.72,A
RES1917,SCT211-0320/2021,UNIT003,81.27,A
RES1918,SCT211-0320/2021,UNIT004,89.71,A
RES1919,SCT211-0320/2021,UNIT005,99.79,A
RES1920,SCT211-0320/2021,UNIT006,55.73,C
RES1921,SCT211-0321/2021,UNIT001,94.83,A
RES1922,SCT211-0321/2021,UNIT002,46.18,D
RES1923,SCT211-0321/2021,UNIT003,59.52,C
RES1924,SCT211-0321/2021,UNIT004,77.09,A
RES1925,SCT211-0321/2021,UNIT005,85.51,A
RES1926,SCT211-0321/2021,UNIT006,84.71,A
RES1927,SCT211-0322/2021,UNIT001,65.06,B
RES1928,SCT211-0322/2021,UNIT002,56.7,C
RES1929,SCT211-0322/2021,UNIT003,95.31,A
RES1930,SCT211-0322/2021,UNIT004,40.45,D
RES1931,SCT211-0322/2021,UNIT005,81.91,A
RES1932,SCT211-0322/2021,UNIT006,45.76,D
RES1933,SCT211-0323/2021,UNIT001,87.7,A
RES1934,SCT211-0323/2021,UNIT002,57.8,C
RES1935,SCT211-0323/2021,UNIT003,87.85,A
RES1936,SCT211-0323/2021,UNIT004,74.88,A
RES1937,SCT211-0323/2021,UNIT005,83.21,A
RES1938,SCT211-0323/2021,UNIT006,58.33,C
RES1939,SCT211-0324/2021,UNIT001,74.61,A
RES1940,SCT211-0324/2021,UNIT002,57.25,C
RES1941,SCT211-0324/2021,UNIT003,49.72,D
RES1942,SCT211-0324/2021,UNIT004,85.88,A
RES1943,SCT211-0324/2021,UNIT005,85.29,A
RES1944,SCT211-0324/2021,UNIT006,90.78,A
RES1945,SCT211-0325/2021,UNIT001,86.21,A
RES1946,SCT211-0325/2021,UNIT002,70.66,A
RES1947,SCT211-0325/2021,UNIT003,74.66,A
RES1948,SCT211-0325/2021,UNIT004,99.71,A
RES1949,SCT211-0325/2021,UNIT005,42.93,D
RES1950,SCT211-0325/2021,UNIT006,76.59,A
RES1951,SCT211-0326/2021,UNIT001,60.56,B
RES1952,SCT211-0326/2021,UNIT002,62.8,B
RES1953,SCT211-0326/2021,UNIT003,46.22,D
RES1954,SCT211-0326/2021,UNIT004,65.0,B
RES1955,SCT211-0326/2021,UNIT005,76.65,A
RES1956,SCT211-0326/2021,UNIT006,91.67,A
RES1957,SCT211-0327/2021,UNIT001,77.22,A
RES1958,SCT211-0327/2021,UNIT002,92.81,A
RES1959,SCT211-0327/2021,UNIT003,52.22,C
RES1960,SCT211-0327/2021,UNIT004,96.8,A
RES1961,SCT211-0327/2021,UNIT005,85.22,A
RES1962,SCT211-0327/2021,UNIT006,44.68,D
RES1963,SCT211-0328/2021,UNIT001,97.63,A
RES1964,SCT211-0328/2021,UNIT002,71.3,A
RES1965,SCT211-0328/2021,UNIT003,94.15,A
RES1966,SCT211-0328/2021,UNIT004,86.58,A
RES1967,SCT211-0328/2021,UNIT005,93.45,A
RES1968,SCT211-0328/2021,UNIT006,93.75,A
RES1969,SCT211-0329/2021,UNIT001,73.46,A
RES1970,SCT211-0329/2021,UNIT002,70.63,A
RES1971,SCT211-0329/2021,UNIT003,78.62,A
RES1972,SCT211-0329/2021,UNIT004,43.23,D
RES1973,SCT211-0329/2021,UNIT005,60.22,B
RES1974,SCT211-0329/2021,UNIT006,80.99,A
RES1975,SCT211-0330/2021,UNIT001,54.06,C
RES1976,SCT211-0330/2021,UNIT002,48.69,D
RES1977,SCT211-0330/2021,UNIT003,85.14,A
RES1978,SCT211-0330/2021,UNIT004,69.59,B
RES1979,SCT211-0330/2021,UNIT005,40.16,D
RES1980,SCT211-0330/2021,UNIT006,99.14,A
RES1981,SCT211-0331/2021,UNIT001,61.91,B
RES1982,SCT211-0331/2021,UNIT002,98.23,A
RES1983,SCT211-0331/2021,UNIT003,44.82,D
RES1984,SCT211-0331/2021,UNIT004,70.34,A
RES1985,SCT211-0331/2021,UNIT005,86.89,A
RES1986,SCT211-0331/2021,UNIT006,74.95,A
RES1987,SCT211-0332/2021,UNIT001,68.64,B
RES1988,SCT211-0332/2021,UNIT002,98.14,A
RES1989,SCT211-0332/2021,UNIT003,74.57,A
RES1990,SCT211-0332/2021,UNIT004,84.35,A
RES1991,SCT211-0332/2021,UNIT005,51.63,C
RES1992,SCT211-0332/2021,UNIT006,68.82,B
RES1993,SCT211-0333/2021,UNIT001,53.12,C
RES1994,SCT211-0333/2021,UNIT002,95.86,A
RES1995,SCT211-0333/2021,UNIT003,82.01,A
RES1996,SCT211-0333/2021,UNIT004,79.0,A
RES1997,SCT211-0333/2021,UNIT005,92.34,A
RES1998,SCT211-0333/2021,UNIT006,78.6,A
RES1999,SCT211-0334/2021,UNIT001,54.53,C
RES2000,SCT211-0334/2021,UNIT002,42.38,D
RES2001,SCT211-0334/2021,UNIT003,44.92,D
RES2002,SCT211-0334/2021,UNIT004,65.69,B
RES2003,SCT211-0334/2021,UNIT005,86.16,A
RES2004,SCT211-0334/2021,UNIT006,71.09,A
RES2005,SCT211-0335/2021,UNIT001,75.23,A
RES2006,SCT211-0335/2021,UNIT002,92.32,A
RES2007,SCT211-0335/2021,UNIT003,71.14,A
RES2008,SCT211-0335/2021,UNIT004,95.28,A
RES2009,SCT211-0335/2021,UNIT005,74.45,A
RES2010,SCT211-0335/2021,UNIT006,66.01,B
RES2011,SCT211-0336/2021,UNIT001,43.49,D
RES2012,SCT211-0336/2021,UNIT002,74.6,A
RES2013,SCT211-0336/2021,UNIT003,82.56,A
RES2014,SCT211-0336/2021,UNIT004,68.63,B
RES2015,SCT211-0336/2021,UNIT005,68.41,B
RES2016,SCT211-0336/2021,UNIT006,50.11,C
RES2017,SCT211-0337/2021,UNIT001,53.74,C
RES2018,SCT211-0337/2021,UNIT002,55.74,C
RES2019,SCT211-0337/2021,UNIT003,88.88,A
RES2020,SCT211-0337/2021,UNIT004,90.84,A
RES2021,SCT211-0337/2021,UNIT005,66.13,B
RES2022,SCT211-0337/2021,UNIT006,85.98,A
RES2023,SCT211-0338/2021,UNIT001,45.72,D
RES2024,SCT211-0338/2021,UNIT002,89.55,A
RES2025,SCT211-0338/2021,UNIT003,70.02,A
RES2026,SCT211-0338/2021,UNIT004,61.78,B
RES2027,SCT211-0338/2021,UNIT005,45.69,D
RES2028,SCT211-0338/2021,UNIT006,86.33,A
RES2029,SCT211-0339/2021,UNIT001,54.64,C
RES2030,SCT211-0339/2021,UNIT002,83.64,A
RES2031,SCT211-0339/2021,UNIT003,56.23,C
RES2032,SCT211-0339/2021,UNIT004,77.66,A
RES2033,SCT211-0339/2021,UNIT005,92.09,A
RES2034,SCT211-0339/2021,UNIT006,89.23,A
RES2035,SCT211-0340/2021,UNIT001,96.48,A
RES2036,SCT211-0340/2021,UNIT002,53.45,C
RES2037,SCT211-0340/2021,UNIT003,77.77,A
RES2038,SCT211-0340/2021,UNIT004,73.01,A
RES2039,SCT211-0340/2021,UNIT005,66.46,B
RES2040,SCT211-0340/2021,UNIT006,65.62,B
RES2041,SCT211-0341/2021,UNIT001,75.32,A
RES2042,SCT211-0341/2021,UNIT002,65.27,B
RES2043,SCT211-0341/2021,UNIT003,83.8,A
RES2044,SCT211-0341/2021,UNIT004,80.16,A
RES2045,SCT211-0341/2021,UNIT005,86.22,A
RES2046,SCT211-0341/2021,UNIT006,91.94,A
RES2047,SCT211-0342/2021,UNIT001,45.48,D
RES2048,SCT211-0342/2021,UNIT002,80.43,A
RES2049,SCT211-0342/2021,UNIT003,74.21,A
RES2050,SCT211-0342/2021,UNIT004,89.85,A
RES2051,SCT211-0342/2021,UNIT005,55.4,C
RES2052,SCT211-0342/2021,UNIT006,62.36,B
RES2053,SCT211-0343/2021,UNIT001,60.34,B
RES2054,SCT211-0343/2021,UNIT002,94.7,A
RES2055,SCT211-0343/2021,UNIT003,89.28,A
RES2056,SCT211-0343/2021,UNIT004,96.27,A
RES2057,SCT211-0343/2021,UNIT005,45.57,D
RES2058,SCT211-0343/2021,UNIT006,45.88,D
RES2059,SCT211-0344/2021,UNIT001,75.58,A
RES2060,SCT211-0344/2021,UNIT002,57.32,C
RES2061,SCT211-0344/2021,UNIT003,83.61,A
RES2062,SCT211-0344/2021,UNIT004,40.78,D
RES2063,SCT211-0344/2021,UNIT005,68.75,B
RES2064,SCT211-0344/2021,UNIT006,98.64,A
RES2065,SCT211-0345/2021,UNIT001,50.94,C
RES2066,SCT211-0345/2021,UNIT002,69.93,B
RES2067,SCT211-0345/2021,UNIT003,86.61,A
RES2068,SCT211-0345/2021,UNIT004,69.95,B
RES2069,SCT211-0345/2021,UNIT005,68.41,B
RES2070,SCT211-0345/2021,UNIT006,73.27,A
RES2071,SCT211-0346/2021,UNIT001,97.77,A
RES2072,SCT211-0346/2021,UNIT002,75.36,A
RES2073,SCT211-0346/2021,UNIT003,95.24,A
RES2074,SCT211-0346/2021,UNIT004,74.69,A
RES2075,SCT211-0346/2021,UNIT005,58.59,C
RES2076,SCT211-0346/2021,UNIT006,82.03,A
RES2077,SCT211-0347/2021,UNIT001,83.77,A
RES2078,SCT211-0347/2021,UNIT002,80.7,A
RES2079,SCT211-0347/2021,UNIT003,93.86,A
RES2080,SCT211-0347/2021,UNIT004,93.78,A
RES2081,SCT211-0347/2021,UNIT005,76.65,A
RES2082,SCT211-0347/2021,UNIT006,90.45,A
RES2083,SCT211-0348/2021,UNIT001,77.14,A
RES2084,SCT211-0348/2021,UNIT002,81.64,A
RES2085,SCT211-0348/2021,UNIT003,52.97,C
RES2086,SCT211-0348/2021,UNIT004,56.86,C
RES2087,SCT211-0348/2021,UNIT005,88.58,A
RES2088,SCT211-0348/2021,UNIT006,58.39,C
RES2089,SCT211-0349/2021,UNIT001,88.48,A
RES2090,SCT211-0349/2021,UNIT002,84.58,A
RES2091,SCT211-0349/2021,UNIT003,56.69,C
RES2092,SCT211-0349/2021,UNIT004,80.78,A
RES2093,SCT211-0349/2021,UNIT005,90.29,A
RES2094,SCT211-0349/2021,UNIT006,58.11,C
RES2095,SCT211-0350/2021,UNIT001,92.2,A
RES2096,SCT211-0350/2021,UNIT002,52.63,C
RES2097,SCT211-0350/2021,UNIT003,70.22,A
RES2098,SCT211-0350/2021,UNIT004,60.68,B
RES2099,SCT211-0350/2021,UNIT005,95.75,A
RES2100,SCT211-0350/2021,UNIT006,50.09,C
RES2101,SCT211-0351/2021,UNIT001,99.13,A
RES2102,SCT211-0351/2021,UNIT002,68.72,B
RES2103,SCT211-0351/2021,UNIT003,46.51,D
RES2104,SCT211-0351/2021,UNIT004,77.41,A
RES2105,SCT211-0351/2021,UNIT005,42.09,D
RES2106,SCT211-0351/2021,UNIT006,91.12,A
RES2107,SCT211-0352/2021,UNIT001,41.31,D
RES2108,SCT211-0352/2021,UNIT002,84.94,A
RES2109,SCT211-0352/2021,UNIT003,73.86,A
RES2110,SCT211-0352/2021,UNIT004,71.07,A
RES2111,SCT211-0352/2021,UNIT005,95.27,A
RES2112,SCT211-0352/2021,UNIT006,63.65,B
RES2113,SCT211-0353/2021,UNIT001,99.55,A
RES2114,SCT211-0353/2021,UNIT002,98.28,A
RES2115,SCT211-0353/2021,UNIT003,86.82,A
RES2116,SCT211-0353/2021,UNIT004,62.82,B
RES2117,SCT211-0353/2021,UNIT005,91.41,A
RES2118,SCT211-0353/2021,UNIT006,97.9,A
RES2119,SCT211-0354/2021,UNIT001,95.72,A
RES2120,SCT211-0354/2021,UNIT002,43.95,D
RES2121,SCT211-0354/2021,UNIT003,83.76,A
RES2122,SCT211-0354/2021,UNIT004,86.44,A
RES2123,SCT211-0354/2021,UNIT005,41.16,D
RES2124,SCT211-0354/2021,UNIT006,70.05,A
RES2125,SCT211-0355/2021,UNIT001,92.6,A
RES2126,SCT211-0355/2021,UNIT002,66.64,B
RES2127,SCT211-0355/2021,UNIT003,94.51,A
RES2128,SCT211-0355/2021,UNIT004,85.52,A
RES2129,SCT211-0355/2021,UNIT005,48.31,D
RES2130,SCT211-0355/2021,UNIT006,42.11,D
RES2131,SCT211-0356/2021,UNIT001,53.75,C
RES2132,SCT211-0356/2021,UNIT002,64.16,B
RES2133,SCT211-0356/2021,UNIT003,93.39,A
RES2134,SCT211-0356/2021,UNIT004,91.66,A
RES2135,SCT211-0356/2021,UNIT005,91.21,A
RES2136,SCT211-0356/2021,UNIT006,88.97,A
RES2137,SCT211-0357/2021,UNIT001,59.88,C
RES2138,SCT211-0357/2021,UNIT002,83.79,A
RES2139,SCT211-0357/2021,UNIT003,99.8,A
RES2140,SCT211-0357/2021,UNIT004,96.12,A
RES2141,SCT211-0357/2021,UNIT005,80.57,A
RES2142,SCT211-0357/2021,UNIT006,60.04,B
RES2143,SCT211-0358/2021,UNIT001,76.39,A
RES2144,SCT211-0358/2021,UNIT002,43.51,D
RES2145,SCT211-0358/2021,UNIT003,97.66,A
RES2146,SCT211-0358/2021,UNIT004,90.59,A
RES2147,SCT211-0358/2021,UNIT005,62.44,B
RES2148,SCT211-0358/2021,UNIT006,60.69,B
RES2149,SCT211-0359/2021,UNIT001,96.07,A
RES2150,SCT211-0359/2021,UNIT002,91.28,A
RES2151,SCT211-0359/2021,UNIT003,79.5,A
RES2152,SCT211-0359/2021,UNIT004,80.08,A
RES2153,SCT211-0359/2021,UNIT005,80.86,A
RES2154,SCT211-0359/2021,UNIT006,56.05,C
RES2155,SCT211-0360/2021,UNIT001,47.74,D
RES2156,SCT211-0360/2021,UNIT002,41.87,D
RES2157,SCT211-0360/2021,UNIT003,95.84,A
RES2158,SCT211-0360/2021,UNIT004,54.47,C
RES2159,SCT211-0360/2021,UNIT005,44.43,D
RES2160,SCT211-0360/2021,UNIT006,43.31,D
RES2161,SCT211-0361/2021,UNIT001,61.04,B
RES2162,SCT211-0361/2021,UNIT002,83.81,A
RES2163,SCT211-0361/2021,UNIT003,40.69,D
RES2164,SCT211-0361/2021,UNIT004,63.63,B
RES2165,SCT211-0361/2021,UNIT005,71.64,A
RES2166,SCT211-0361/2021,UNIT006,57.92,C
RES2167,SCT211-0362/2021,UNIT001,41.44,D
RES2168,SCT211-0362/2021,UNIT002,47.22,D
RES2169,SCT211-0362/2021,UNIT003,46.42,D
RES2170,SCT211-0362/2021,UNIT004,41.25,D
RES2171,SCT211-0362/2021,UNIT005,41.5,D
RES2172,SCT211-0362/2021,UNIT006,63.99,B
RES2173,SCT211-0363/2021,UNIT001,91.63,A
RES2174,SCT211-0363/2021,UNIT002,67.43,B
RES2175,SCT211-0363/2021,UNIT003,65.45,B
RES2176,SCT211-0363/2021,UNIT004,43.54,D
RES2177,SCT211-0363/2021,UNIT005,83.83,A
RES2178,SCT211-0363/2021,UNIT006,98.19,A
RES2179,SCT211-0364/2021,UNIT001,63.07,B
RES2180,SCT211-0364/2021,UNIT002,51.4,C
RES2181,SCT211-0364/2021,UNIT003,46.62,D
RES2182,SCT211-0364/2021,UNIT004,42.6,D
RES2183,SCT211-0364/2021,UNIT005,47.33,D
RES2184,SCT211-0364/2021,UNIT006,73.92,A
RES2185,SCT211-0365/2021,UNIT001,68.57,B
RES2186,SCT211-0365/2021,UNIT002,64.58,B
RES2187,SCT211-0365/2021,UNIT003,70.07,A
RES2188,SCT211-0365/2021,UNIT004,71.61,A
RES2189,SCT211-0365/2021,UNIT005,95.43,A
RES2190,SCT211-0365/2021,UNIT006,71.16,A
RES2191,SCT211-0366/2021,UNIT001,44.04,D
RES2192,SCT211-0366/2021,UNIT002,80.34,A
RES2193,SCT211-0366/2021,UNIT003,79.47,A
RES2194,SCT211-0366/2021,UNIT004,46.05,D
RES2195,SCT211-0366/2021,UNIT005,86.02,A
RES2196,SCT211-0366/2021,UNIT006,95.13,A
RES2197,SCT211-0367/2021,UNIT001,53.89,C
RES2198,SCT211-0367/2021,UNIT002,47.45,D
RES2199,SCT211-0367/2021,UNIT003,60.39,B
RES2200,SCT211-0367/2021,UNIT004,41.5,D
RES2201,SCT211-0367/2021,UNIT005,51.9,C
RES2202,SCT211-0367/2021,UNIT006,55.19,C
RES2203,SCT211-0368/2021,UNIT001,48.65,D
RES2204,SCT211-0368/2021,UNIT002,81.74,A
RES2205,SCT211-0368/2021,UNIT003,46.79,D
RES2206,SCT211-0368/2021,UNIT004,92.96,A
RES2207,SCT211-0368/2021,UNIT005,76.84,A
RES2208,SCT211-0368/2021,UNIT006,43.51,D
RES2209,SCT211-0369/2021,UNIT001,67.17,B
RES2210,SCT211-0369/2021,UNIT002,66.32,B
RES2211,SCT211-0369/2021,UNIT003,58.01,C
RES2212,SCT211-0369/2021,UNIT004,76.1,A
RES2213,SCT211-0369/2021,UNIT005,66.03,B
RES2214,SCT211-0369/2021,UNIT006,78.61,A
RES2215,SCT211-0370/2021,UNIT001,54.68,C
RES2216,SCT211-0370/2021,UNIT002,54.96,C
RES2217,SCT211-0370/2021,UNIT003,64.59,B
RES2218,SCT211-0370/2021,UNIT004,63.17,B
RES2219,SCT211-0370/2021,UNIT005,61.99,B
RES2220,SCT211-0370/2021,UNIT006,62.38,B
RES2221,SCT211-0371/2021,UNIT001,62.99,B
RES2222,SCT211-0371/2021,UNIT002,72.61,A
RES2223,SCT211-0371/2021,UNIT003,62.28,B
RES2224,SCT211-0371/2021,UNIT004,73.54,A
RES2225,SCT211-0371/2021,UNIT005,87.6,A
RES2226,SCT211-0371/2021,UNIT006,77.96,A
RES2227,SCT211-0372/2021,UNIT001,99.16,A
RES2228,SCT211-0372/2021,UNIT002,56.98,C
RES2229,SCT211-0372/2021,UNIT003,56.81,C
RES2230,SCT211-0372/2021,UNIT004,67.9,B
RES2231,SCT211-0372/2021,UNIT005,54.1,C
RES2232,SCT211-0372/2021,UNIT006,73.05,A
RES2233,SCT211-0373/2021,UNIT001,68.74,B
RES2234,SCT211-0373/2021,UNIT002,57.66,C
RES2235,SCT211-0373/2021,UNIT003,63.84,B
RES2236,SCT211-0373/2021,UNIT004,40.67,D
RES2237,SCT211-0373/2021,UNIT005,48.14,D
RES2238,SCT211-0373/2021,UNIT006,76.77,A
RES2239,SCT211-0374/2021,UNIT001,42.01,D
RES2240,SCT211-0374/2021,UNIT002,67.42,B
RES2241,SCT211-0374/2021,UNIT003,45.81,D
RES2242,SCT211-0374/2021,UNIT004,55.42,C
RES2243,SCT211-0374/2021,UNIT005,91.51,A
RES2244,SCT211-0374/2021,UNIT006,76.07,A
RES2245,SCT211-0375/2021,UNIT001,61.13,B
RES2246,SCT211-0375/2021,UNIT002,58.31,C
RES2247,SCT211-0375/2021,UNIT003,58.29,C
RES2248,SCT211-0375/2021,UNIT004,71.45,A
RES2249,SCT211-0375/2021,UNIT005,83.67,A
RES2250,SCT211-0375/2021,UNIT006,66.01,B
RES2251,SCT211-0376/2021,UNIT001,66.82,B
RES2252,SCT211-0376/2021,UNIT002,48.52,D
RES2253,SCT211-0376/2021,UNIT003,43.71,D
RES2254,SCT211-0376/2021,UNIT004,54.15,C
RES2255,SCT211-0376/2021,UNIT005,82.01,A
RES2256,SCT211-0376/2021,UNIT006,98.99,A
RES2257,SCT211-0377/2021,UNIT001,78.57,A
RES2258,SCT211-0377/2021,UNIT002,90.08,A
RES2259,SCT211-0377/2021,UNIT003,52.38,C
RES2260,SCT211-0377/2021,UNIT004,72.08,A
RES2261,SCT211-0377/2021,UNIT005,49.14,D
RES2262,SCT211-0377/2021,UNIT006,53.5,C
RES2263,SCT211-0378/2021,UNIT001,48.6,D
RES2264,SCT211-0378/2021,UNIT002,58.16,C
RES2265,SCT211-0378/2021,UNIT003,78.62,A
RES2266,SCT211-0378/2021,UNIT004,83.11,A
RES2267,SCT211-0378/2021,UNIT005,42.32,D
RES2268,SCT211-0378/2021,UNIT006,73.86,A
RES2269,SCT211-0379/2021,UNIT001,73.79,A
RES2270,SCT211-0379/2021,UNIT002,44.34,D
RES2271,SCT211-0379/2021,UNIT003,58.45,C
RES2272,SCT211-0379/2021,UNIT004,87.72,A
RES2273,SCT211-0379/2021,UNIT005,61.75,B
RES2274,SCT211-0379/2021,UNIT006,99.31,A
RES2275,SCT211-0380/2021,UNIT001,53.6,C
RES2276,SCT211-0380/2021,UNIT002,80.18,A
RES2277,SCT211-0380/2021,UNIT003,73.12,A
RES2278,SCT211-0380/2021,UNIT004,57.73,C
RES2279,SCT211-0380/2021,UNIT005,70.81,A
RES2280,SCT211-0380/2021,UNIT006,48.44,D
RES2281,SCT211-0381/2021,UNIT001,45.15,D
RES2282,SCT211-0381/2021,UNIT002,64.76,B
RES2283,SCT211-0381/2021,UNIT003,96.44,A
RES2284,SCT211-0381/2021,UNIT004,91.23,A
RES2285,SCT211-0381/2021,UNIT005,57.38,C
RES2286,SCT211-0381/2021,UNIT006,94.3,A
RES2287,SCT211-0382/2021,UNIT001,64.06,B
RES2288,SCT211-0382/2021,UNIT002,46.75,D
RES2289,SCT211-0382/2021,UNIT003,83.55,A
RES2290,SCT211-0382/2021,UNIT004,70.12,A
RES2291,SCT211-0382/2021,UNIT005,55.78,C
RES2292,SCT211-0382/2021,UNIT006,52.06,C
RES2293,SCT211-0383/2021,UNIT001,79.31,A
RES2294,SCT211-0383/2021,UNIT002,73.4,A
RES2295,SCT211-0383/2021,UNIT003,91.56,A
RES2296,SCT211-0383/2021,UNIT004,87.0,A
RES2297,SCT211-0383/2021,UNIT005,59.94,C
RES2298,SCT211-0383/2021,UNIT006,50.61,C
RES2299,SCT211-0384/2021,UNIT001,64.8,B
RES2300,SCT211-0384/2021,UNIT002,82.92,A
RES2301,SCT211-0384/2021,UNIT003,74.1,A
RES2302,SCT211-0384/2021,UNIT004,70.25,A
RES2303,SCT211-0384/2021,UNIT005,57.21,C
RES2304,SCT211-0384/2021,UNIT006,61.21,B
RES2305,SCT211-0385/2021,UNIT001,71.13,A
RES2306,SCT211-0385/2021,UNIT002,47.76,D
RES2307,SCT211-0385/2021,UNIT003,95.44,A
RES2308,SCT211-0385/2021,UNIT004,41.57,D
RES2309,SCT211-0385/2021,UNIT005,54.15,C
RES2310,SCT211-0385/2021,UNIT006,47.57,D
RES2311,SCT211-0386/2021,UNIT001,76.38,A
RES2312,SCT211-0386/2021,UNIT002,75.58,A
RES2313,SCT211-0386/2021,UNIT003,54.89,C
RES2314,SCT211-0386/2021,UNIT004,64.45,B
RES2315,SCT211-0386/2021,UNIT005,66.34,B
RES2316,SCT211-0386/2021,UNIT006,52.11,C
RES2317,SCT211-0387/2021,UNIT001,48.51,D
RES2318,SCT211-0387/2021,UNIT002,48.59,D
RES2319,SCT211-0387/2021,UNIT003,55.93,C
RES2320,SCT211-0387/2021,UNIT004,87.83,A
RES2321,SCT211-0387/2021,UNIT005,45.26,D
RES2322,SCT211-0387/2021,UNIT006,59.25,C
RES2323,SCT211-0388/2021,UNIT001,61.16,B
RES2324,SCT211-0388/2021,UNIT002,80.15,A
RES2325,SCT211-0388/2021,UNIT003,95.14,A
RES2326,SCT211-0388/2021,UNIT004,60.19,B
RES2327,SCT211-0388/2021,UNIT005,93.63,A
RES2328,SCT211-0388/2021,UNIT006,78.73,A
RES2329,SCT211-0389/2021,UNIT001,74.12,A
RES2330,SCT211-0389/2021,UNIT002,67.46,B
RES2331,SCT211-0389/2021,UNIT003,62.08,B
RES2332,SCT211-0389/2021,UNIT004,52.83,C
RES2333,SCT211-0389/2021,UNIT005,57.51,C
RES2334,SCT211-0389/2021,UNIT006,71.36,A
RES2335,SCT211-0390/2021,UNIT001,71.25,A
RES2336,SCT211-0390/2021,UNIT002,90.74,A
RES2337,SCT211-0390/2021,UNIT003,94.02,A
RES2338,SCT211-0390/2021,UNIT004,77.75,A
RES2339,SCT211-0390/2021,UNIT005,60.73,B
RES2340,SCT211-0390/2021,UNIT006,47.08,D
RES2341,SCT211-0391/2021,UNIT001,54.55,C
RES2342,SCT211-0391/2021,UNIT002,93.3,A
RES2343,SCT211-0391/2021,UNIT003,88.13,A
RES2344,SCT211-0391/2021,UNIT004,57.16,C
RES2345,SCT211-0391/2021,UNIT005,45.29,D
RES2346,SCT211-0391/2021,UNIT006,44.52,D
RES2347,SCT211-0392/2021,UNIT001,84.9,A
RES2348,SCT211-0392/2021,UNIT002,42.1,D
RES2349,SCT211-0392/2021,UNIT003,63.79,B
RES2350,SCT211-0392/2021,UNIT004,55.19,C
RES2351,SCT211-0392/2021,UNIT005,49.4,D
RES2352,SCT211-0392/2021,UNIT006,90.77,A
RES2353,SCT211-0393/2021,UNIT001,80.97,A
RES2354,SCT211-0393/2021,UNIT002,43.74,D
RES2355,SCT211-0393/2021,UNIT003,81.72,A
RES2356,SCT211-0393/2021,UNIT004,98.69,A
RES2357,SCT211-0393/2021,UNIT005,68.14,B
RES2358,SCT211-0393/2021,UNIT006,70.3,A
RES2359,SCT211-0394/2021,UNIT001,75.74,A
RES2360,SCT211-0394/2021,UNIT002,46.03,D
RES2361,SCT211-0394/2021,UNIT003,69.81,B
RES2362,SCT211-0394/2021,UNIT004,51.13,C
RES2363,SCT211-0394/2021,UNIT005,92.53,A
RES2364,SCT211-0394/2021,UNIT006,63.28,B
RES2365,SCT211-0395/2021,UNIT001,48.81,D
RES2366,SCT211-0395/2021,UNIT002,57.85,C
RES2367,SCT211-0395/2021,UNIT003,76.57,A
RES2368,SCT211-0395/2021,UNIT004,69.77,B
RES2369,SCT211-0395/2021,UNIT005,46.46,D
RES2370,SCT211-0395/2021,UNIT006,67.91,B
RES2371,SCT211-0396/2021,UNIT001,47.53,D
RES2372,SCT211-0396/2021,UNIT002,46.38,D
RES2373,SCT211-0396/2021,UNIT003,62.26,B
RES2374,SCT211-0396/2021,UNIT004,58.93,C
RES2375,SCT211-0396/2021,UNIT005,71.99,A
RES2376,SCT211-0396/2021,UNIT006,53.45,C
RES2377,SCT211-0397/2021,UNIT001,52.94,C
RES2378,SCT211-0397/2021,UNIT002,93.66,A
RES2379,SCT211-0397/2021,UNIT003,86.67,A
RES2380,SCT211-0397/2021,UNIT004,75.39,A
RES2381,SCT211-0397/2021,UNIT005,59.68,C
RES2382,SCT211-0397/2021,UNIT006,78.22,A
RES2383,SCT211-0398/2021,UNIT001,40.37,D
RES2384,SCT211-0398/2021,UNIT002,97.37,A
RES2385,SCT211-0398/2021,UNIT003,40.92,D
RES2386,SCT211-0398/2021,UNIT004,94.7,A
RES2387,SCT211-0398/2021,UNIT005,96.37,A
RES2388,SCT211-0398/2021,UNIT006,96.2,A
RES2389,SCT211-0399/2021,UNIT001,42.49,D
RES2390,SCT211-0399/2021,UNIT002,96.8,A
RES2391,SCT211-0399/2021,UNIT003,64.83,B
RES2392,SCT211-0399/2021,UNIT004,89.56,A
RES2393,SCT211-0399/2021,UNIT005,47.69,D
RES2394,SCT211-0399/2021,UNIT006,60.23,B
RES2395,SCT211-0400/2021,UNIT001,41.55,D
RES2396,SCT211-0400/2021,UNIT002,93.87,A
RES2397,SCT211-0400/2021,UNIT003,54.6,C
RES2398,SCT211-0400/2021,UNIT004,96.78,A
RES2399,SCT211-0400/2021,UNIT005,83.86,A
RES2400,SCT211-0400/2021,UNIT006,41.74,D
RES2401,SCT211-0401/2021,UNIT001,76.56,A
RES2402,SCT211-0401/2021,UNIT002,98.16,A
RES2403,SCT211-0401/2021,UNIT003,53.71,C
RES2404,SCT211-0401/2021,UNIT004,56.58,C
RES2405,SCT211-0401/2021,UNIT005,41.46,D
RES2406,SCT211-0401/2021,UNIT006,61.39,B
RES2407,SCT211-0402/2021,UNIT001,40.8,D
RES2408,SCT211-0402/2021,UNIT002,86.67,A
RES2409,SCT211-0402/2021,UNIT003,89.62,A
RES2410,SCT211-0402/2021,UNIT004,86.88,A
RES2411,SCT211-0402/2021,UNIT005,87.48,A
RES2412,SCT211-0402/2021,UNIT006,42.37,D
RES2413,SCT211-0403/2021,UNIT001,66.51,B
RES2414,SCT211-0403/2021,UNIT002,81.92,A
